Question1,Question2,Question3,Question4,Question5,Question6,Question7,Question8,Question9,Question10,Question11,Question12,Question13,Question14,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22,Question23,Question24,Question25,Question26,Question27,Question28,Question29,Question30
41岁以上,女,8年以上,社会科学,其他,不太熟悉,每周,"同行观察, 自我评估",比较有帮助,无回答,"研究压力, 时间管理",60小时以上,不太满意,比较好,"教学: 31%, 研究: 37%, 行政工作: 15%, 其他: 17%",从不,比较同意,经常,"工作不稳定性, 教学评估",无回答,比较支持,经常,中立,非常不合理,有时,"提高教学质量: 4, 增强研究能力: 1, 改善时间管理: 3, 减轻工作压力: 1, 明确职业目标: 5",非常有帮助,无回答,无回答,无回答
31-35岁,其他,3-5年,工程,副教授,非常熟悉,每学期,同行观察,完全没有帮助,无回答,"研究压力, 教学负担, 职业发展不确定性",51-60小时,非常不满意,一般,"教学: 48%, 研究: 37%, 行政工作: 14%, 其他: 1%",有时,非常同意,总是,"申请资助, 教学评估",无回答,比较支持,很少,中立,非常不合理,有时,"提高教学质量: 1, 增强研究能力: 2, 改善时间管理: 1, 减轻工作压力: 5, 明确职业目标: 3",一般,无回答,无回答,无回答
36-40岁,女,3-5年,其他,讲师,非常熟悉,每天,"教学日志, 自我评估",非常有帮助,无回答,"职业发展不确定性, 工作生活平衡, 研究压力",40-50小时,非常不满意,比较好,"教学: 50%, 研究: 32%, 行政工作: 22%, 其他: -4%",很少,比较同意,经常,"职称评定, 申请资助, 发表压力",无回答,中立,很少,中立,非常不合理,经常,"提高教学质量: 2, 增强研究能力: 5, 改善时间管理: 4, 减轻工作压力: 4, 明确职业目标: 4",非常有帮助,无回答,无回答,无回答
41岁以上,不愿透露,3-5年,人文学科,助理教授,非常熟悉,每周,"教学日志, 同行观察, 学生反馈分析, 导师/同事讨论, 自我评估",非常有帮助,无回答,"工作生活平衡, 研究压力, 职业发展不确定性",40小时以下,不太满意,比较好,"教学: 49%, 研究: 41%, 行政工作: 15%, 其他: -5%",经常,中立,经常,"职称评定, 工作不稳定性",无回答,中立,有时,比较鼓励,比较合理,很少,"提高教学质量: 2, 增强研究能力: 4, 改善时间管理: 4, 减轻工作压力: 4, 明确职业目标: 5",比较有帮助,无回答,无回答,无回答
41岁以上,男,0-2年,其他,其他,非常熟悉,每周,"自我评估, 教学日志, 同行观察, 导师/同事讨论",非常有帮助,无回答,"行政工作, 教学负担, 工作生活平衡",40-50小时,一般,比较好,"教学: 46%, 研究: 38%, 行政工作: 30%, 其他: -14%",总是,非常同意,有时,"申请资助, 教学评估",无回答,比较支持,很少,中立,非常合理,很少,"提高教学质量: 5, 增强研究能力: 4, 改善时间管理: 1, 减轻工作压力: 4, 明确职业目标: 5",非常有帮助,无回答,无回答,无回答
36-40岁,不愿透露,8年以上,人文学科,其他,非常熟悉,每周,"自我评估, 学生反馈分析",比较有帮助,无回答,"工作生活平衡, 时间管理, 教学负担",40小时以下,不太满意,一般,"教学: 46%, 研究: 33%, 行政工作: 30%, 其他: -9%",总是,比较同意,经常,"工作不稳定性, 同行竞争",无回答,非常不支持,经常,中立,非常合理,有时,"提高教学质量: 1, 增强研究能力: 5, 改善时间管理: 4, 减轻工作压力: 4, 明确职业目标: 5",非常有帮助,无回答,无回答,无回答
31-35岁,其他,3-5年,工程,其他,比较熟悉,每月,"自我评估, 学生反馈分析, 研究日志, 导师/同事讨论",非常有帮助,无回答,"时间管理, 行政工作",60小时以上,非常不满意,比较好,"教学: 39%, 研究: 31%, 行政工作: 16%, 其他: 14%",有时,比较同意,经常,"发表压力, 工作不稳定性, 申请资助",无回答,不太支持,经常,中立,不太合理,很少,"提高教学质量: 2, 增强研究能力: 3, 改善时间管理: 5, 减轻工作压力: 3, 明确职业目标: 4",比较有帮助,无回答,无回答,无回答
31-35岁,不愿透露,3-5年,工程,副教授,完全不熟悉,每周,"自我评估, 研究日志, 学生反馈分析",非常有帮助,无回答,"时间管理, 研究压力, 行政工作",40-50小时,非常满意,一般,"教学: 36%, 研究: 48%, 行政工作: 16%, 其他: 0%",总是,比较同意,很少,"工作不稳定性, 申请资助",无回答,比较支持,很少,不太鼓励,非常不合理,有时,"提高教学质量: 5, 增强研究能力: 4, 改善时间管理: 2, 减轻工作压力: 4, 明确职业目标: 3",比较有帮助,无回答,无回答,无回答
25-30岁,其他,6-8年,人文学科,其他,有所了解,每天,同行观察,一般,无回答,"行政工作, 时间管理, 研究压力",51-60小时,不太满意,一般,"教学: 48%, 研究: 35%, 行政工作: 17%, 其他: 0%",很少,比较同意,有时,"职称评定, 工作不稳定性",无回答,不太支持,经常,中立,非常合理,有时,"提高教学质量: 1, 增强研究能力: 1, 改善时间管理: 3, 减轻工作压力: 4, 明确职业目标: 1",非常有帮助,无回答,无回答,无回答
31-35岁,女,0-2年,人文学科,讲师,比较熟悉,每周,导师/同事讨论,非常有帮助,无回答,教学负担,40-50小时,非常满意,比较好,"教学: 40%, 研究: 40%, 行政工作: 20%, 其他: 0%",很少,非常同意,经常,"发表压力, 工作不稳定性, 教学评估",无回答,非常支持,有时,比较鼓励,比较合理,很少,"提高教学质量: 5, 增强研究能力: 4, 改善时间管理: 4, 减轻工作压力: 3, 明确职业目标: 2",一般,无回答,无回答,无回答
31-35岁,不愿透露,3-5年,其他,助理教授,比较熟悉,每月,"自我评估, 同行观察",非常有帮助,无回答,"时间管理, 工作生活平衡, 职业发展不确定性",40小时以下,不太满意,不太好,"教学: 46%, 研究: 31%, 行政工作: 30%, 其他: -7%",从不,非常同意,经常,"发表压力, 工作不稳定性, 同行竞争",无回答,中立,经常,比较鼓励,非常不合理,很少,"提高教学质量: 2, 增强研究能力: 2, 改善时间管理: 4, 减轻工作压力: 4, 明确职业目标: 4",比较有帮助,无回答,无回答,无回答
41岁以上,男,8年以上,自然科学,副教授,非常熟悉,每月,"同行观察, 教学日志, 学生反馈分析, 研究日志",一般,无回答,"职业发展不确定性, 工作生活平衡",60小时以上,非常不满意,非常好,"教学: 42%, 研究: 37%, 行政工作: 27%, 其他: -6%",很少,中立,有时,"发表压力, 工作不稳定性, 申请资助",无回答,非常支持,经常,中立,不太合理,经常,"提高教学质量: 3, 增强研究能力: 1, 改善时间管理: 4, 减轻工作压力: 2, 明确职业目标: 1",非常有帮助,无回答,无回答,无回答
41岁以上,女,8年以上,其他,副教授,不太熟悉,每周,教学日志,比较有帮助,无回答,时间管理,40小时以下,不太满意,比较好,"教学: 41%, 研究: 47%, 行政工作: 19%, 其他: -7%",总是,比较同意,有时,"职称评定, 工作不稳定性, 申请资助",无回答,中立,经常,不太鼓励,不太合理,有时,"提高教学质量: 4, 增强研究能力: 3, 改善时间管理: 2, 减轻工作压力: 4, 明确职业目标: 1",比较有帮助,无回答,无回答,无回答
